DATAH,SECONDS,NANOSECONDS,NDX,DIAG,REMARK,DATE,TIME,H2O,CO2,CH4,CAVITY_P,CAVITY_T,LASER_PHASE_P,LASER_T,RESIDUAL,RING_DOWN_TIME,THERMAL_ENCLOSURE_T,PHASE_ERROR,LASER_T_SHIFT,INPUT_VOLTAGE,CHK
DATAU,secs,nsecs,index,diag,,date,time,ppm,ppm,ppb,kPa,°C,kPa,°C,,µsecs,°C,counts,°C,V,CHK
DATA,1775752014,788788080,6069,0,,4/9/2026,11:26:54,16382.101,431.92972,2092.3152,39.3463,55.0003,27.9841,40.2553,0.00281338,11.3839,54.5013,-153.5,0.507064,14.4121,107
DATA,1775752015,788788080,6073,0,,4/9/2026,11:26:55,16513.557,432.03333,2092.3914,39.348,55.0003,27.9803,40.2553,0.00283379,11.383,54.5013,-322.75,0.507064,14.4117,62
DATA,1775752016,788788080,6077,0,,4/9/2026,11:26:56,16563.439,433.31329,2092.2754,39.3471,55.0003,27.9741,40.2553,0.00283745,11.3829,54.5005,-362,0.507064,14.4113,29
DATA,1775752017,788788080,6081,0,,4/9/2026,11:26:57,16679.061,429.71255,2092.2578,39.3476,55.0003,27.977,40.2553,0.00287466,11.3829,54.5005,120.5,0.507064,14.4106,47
DATA,1775752018,788788080,6085,0,,4/9/2026,11:26:58,16832.742,429.43225,2092.2253,39.3484,55.0003,27.9737,40.2553,0.00288155,11.3821,54.5005,8.5,0.507064,14.4102,235
DATA,1775752019,788788080,6089,0,,4/9/2026,11:26:59,16660.67,431.59302,2092.4607,39.348,55.0003,27.9729,40.2553,0.00285728,11.3831,54.5005,3.75,0.507064,14.4086,207
DATA,1775752020,788446903,6093,0,,4/9/2026,11:27:00,16422.127,433.47272,2092.5129,39.3476,55.0003,27.9733,40.2553,0.00281055,11.3836,54.5005,61,0.507064,14.4078,163
DATA,1775752021,788446903,6097,0,,4/9/2026,11:27:01,16302.207,434.38342,2092.425,39.3484,55.0003,27.9762,40.2553,0.00279947,11.3845,54.5005,-40.25,0.507064,14.4078,63
DATA,1775752022,788446903,6101,0,,4/9/2026,11:27:02,16319.198,436.92886,2092.2603,39.3471,55.0003,27.9754,40.2553,0.00280545,11.384,54.5005,-10,0.507064,14.4078,165
DATA,1775752023,788446903,6105,0,,4/9/2026,11:27:03,16416.379,437.8125,2092.1011,39.3476,55.0003,27.9754,40.2553,0.0028151,11.3836,54.5005,-6,0.507064,14.4074,54
DATA,1775752024,788446903,6109,0,,4/9/2026,11:27:04,16608.143,434.80206,2092.2759,39.348,55.0003,27.9737,40.2553,0.00284881,11.383,54.5005,-172.5,0.507064,14.4074,16
DATA,1775752025,788446903,6113,0,,4/9/2026,11:27:05,16683.021,432.32672,2092.3054,39.3471,55.0003,27.9704,40.2553,0.00285682,11.3823,54.5,-13.25,0.507064,14.407,145
DATA,1775752026,788446903,6117,0,,4/9/2026,11:27:06,16492.482,432.6041,2092.3804,39.3484,55.0003,27.97,40.2553,0.00282083,11.3833,54.4998,-123.5,0.507064,14.407,172
DATA,1775752027,788100004,6121,0,,4/9/2026,11:27:07,16571.602,430.92535,2092.6089,39.3476,55.0003,27.9646,40.2553,0.00285139,11.383,54.5,-425.75,0.507064,14.407,158
DATA,1775752028,788100004,6125,0,,4/9/2026,11:27:08,16508.127,433.09357,2093.0996,39.3488,55.0003,27.9642,40.2553,0.00285991,11.3836,54.4998,537.75,0.507064,14.4094,156
DATA,1775752029,788100004,6129,0,,4/9/2026,11:27:09,16490.01,429.98483,2093.1958,39.3476,55.0003,27.9691,40.2553,0.00285221,11.3831,54.5,267.25,0.507064,14.4086,182
DATA,1775752030,788100004,6133,0,,4/9/2026,11:27:10,16597.588,428.67245,2092.4355,39.3463,55.0003,27.9725,40.2553,0.00288358,11.3835,54.5005,419.5,0.507064,14.409,22
DATA,1775752031,788100004,6137,0,,4/9/2026,11:27:11,16668.535,429.17462,2093.0012,39.3476,55.0003,27.9762,40.2553,0.00286616,11.3831,54.5005,41.25,0.507064,14.4078,46
DATA,1775752032,788100004,6141,0,,4/9/2026,11:27:12,16802.326,429.05469,2092.804,39.348,55.0003,27.9787,40.2553,0.00287953,11.3822,54.5005,134.75,0.507064,14.4086,9
DATA,1775752033,788100004,6145,0,,4/9/2026,11:27:13,16832.438,434.45627,2092.7505,39.3492,55.0003,27.9787,40.2553,0.00287358,11.3821,54.5005,-566.25,0.507064,14.4086,169
DATA,1775752034,788100004,6149,0,,4/9/2026,11:27:14,16803.328,437.60843,2093.6509,39.3513,55.0003,27.9745,40.2553,0.00289664,11.3824,54.5,502.5,0.507064,14.409,117
DATA,1775752035,787761926,6153,0,,4/9/2026,11:27:15,16735.729,483.23895,2091.4392,39.3492,55.0003,27.9741,40.2553,0.00281997,11.3825,54.4998,-1050,0.507064,14.409,61
DATA,1775752036,787761926,6157,0,,4/9/2026,11:27:16,16668.896,573.78613,2089.5068,39.348,55.0003,27.9691,40.2553,0.00282985,11.3824,54.5002,487.5,0.507064,14.407,27
DATA,1775752037,787761926,6161,0,,4/9/2026,11:27:17,16750.977,752.77734,2085.5166,39.348,55.0003,27.9741,40.2553,0.00281941,11.3813,54.5005,67,0.507064,14.4062,153
DATA,1775752038,787761926,6165,0,,4/9/2026,11:27:18,16722.439,672.14252,2087.3005,39.3467,55.0003,27.9733,40.2553,0.00281403,11.3816,54.5005,-604,0.507064,14.4066,18
DATA,1775752039,787761926,6169,0,,4/9/2026,11:27:19,16601.729,572.80737,2089.543,39.3455,55.0003,27.9683,40.2553,0.00283813,11.3827,54.5005,-85.25,0.507064,14.4058,105
DATA,1775752040,787761926,6173,0,,4/9/2026,11:27:20,16608.217,530.61377,2090.2844,39.3451,55.0003,27.9671,40.2553,0.00285153,11.3822,54.5005,348,0.507064,14.4055,218
DATA,1775752041,787761926,6177,0,,4/9/2026,11:27:21,16669.904,455.6019,2091.8733,39.3488,55.0003,27.9675,40.2553,0.00286205,11.3829,54.5005,-514,0.507064,14.4055,248
DATA,1775752042,787414073,6181,0,,4/9/2026,11:27:22,16802.225,463.21216,2092.4153,39.348,55.0003,27.9629,40.2553,0.00286802,11.3827,54.5005,-858.75,0.507064,14.4047,108
DATA,1775752043,787414073,6185,0,,4/9/2026,11:27:23,16811.67,464.24643,2093.2183,39.3484,55.0003,27.9629,40.2553,0.00290175,11.3818,54.5005,1502.25,0.507064,14.4051,110
DATA,1775752044,787414073,6189,0,,4/9/2026,11:27:24,16717.637,515.59717,2091.9236,39.3484,55.0003,27.9816,40.2553,0.00286763,11.3823,54.5005,1060.75,0.507064,14.4051,189
DATA,1775752045,787414073,6193,0,,4/9/2026,11:27:25,16599.66,487.49228,2092.5774,39.348,55.0003,27.9957,40.2553,0.00285161,11.3828,54.5005,523.25,0.507064,14.4082,54
DATA,1775752046,787414073,6197,0,,4/9/2026,11:27:26,16548.072,475.44949,2093.0486,39.3496,55.0003,28.0007,40.2553,0.00283683,11.3828,54.5005,49.75,0.507064,14.4082,97
DATA,1775752047,787414073,6201,0,,4/9/2026,11:27:27,16400.996,456.10638,2093.5667,39.3492,55.0003,27.9986,40.2553,0.00281066,11.3835,54.5005,-173.5,0.507064,14.4066,129
DATA,1775752048,787414073,6205,0,,4/9/2026,11:27:28,16308.671,453.28137,2093.7732,39.3492,55.0003,27.9953,40.2553,0.00281087,11.3835,54.5005,7.75,0.507064,14.4074,33
DATA,1775752049,787414073,6209,0,,4/9/2026,11:27:29,16287.381,455.06546,2093.7014,39.348,55.0003,27.9965,40.2553,0.00280018,11.384,54.5004,-20.25,0.507064,14.4074,13
DATA,1775752050,787075042,6213,0,,4/9/2026,11:27:30,16303.421,456.16092,2093.5537,39.348,55.0003,27.9911,40.2553,0.00279456,11.3838,54.5,-594.75,0.507064,14.4074,218
DATA,1775752051,787075042,6217,0,,4/9/2026,11:27:31,16464.049,460.83954,2090.9458,39.3492,55.0003,27.9837,40.2553,0.00278485,11.3831,54.4998,-1523,0.507064,14.4078,103
DATA,1775752052,787075042,6221,0,,4/9/2026,11:27:32,16612.807,440.32272,2095.1567,39.3521,55.0003,27.9708,40.2553,0.00290009,11.3824,54.5002,-14.75,0.507064,14.4074,83
DATA,1775752053,787075042,6225,0,,4/9/2026,11:27:33,16629.334,437.7709,2094.3655,39.3471,55.0003,27.9654,40.2553,0.00282297,11.3827,54.5005,-532.25,0.507064,14.4051,119
DATA,1775752054,787075042,6229,0,,4/9/2026,11:27:34,16672.27,432.91132,2094.3962,39.3496,55.0001,27.9608,40.2553,0.00287982,11.3821,54.5005,-443.75,0.507064,14.4047,126
DATA,1775752055,787075042,6233,0,,4/9/2026,11:27:35,16774.207,439.44977,2093.843,39.3496,54.9999,27.9538,40.2553,0.00286728,11.3819,54.5005,-824.75,0.507064,14.4047,185
DATA,1775752056,787075042,6237,0,,4/9/2026,11:27:36,16840.916,440.49646,2093.7026,39.3463,54.9995,27.9488,40.2553,0.00286232,11.382,54.5005,-459.25,0.507064,14.4039,158
DATA,1775752057,786729097,6241,0,,4/9/2026,11:27:37,17031.072,446.815,2093.4814,39.3513,54.9995,27.9509,40.2553,0.00291038,11.3812,54.5005,972,0.507064,14.4039,154
DATA,1775752058,786729097,6245,0,,4/9/2026,11:27:38,17227.744,442.65317,2094.6958,39.3476,54.9995,27.9571,40.2547,0.00307509,11.3805,54.5005,-189.25,0.506297,14.4031,235
DATA,1775752059,786729097,6249,0,,4/9/2026,11:27:39,17162.273,448.4906,2091.0574,39.3476,54.9997,27.9534,40.2545,0.00292421,11.3806,54.5005,417.75,0.506297,14.4031,126
DATA,1775752060,786729097,6253,0,,4/9/2026,11:27:40,17033.039,442.41037,2094.6433,39.3505,55.0003,27.9683,40.2545,0.00297094,11.3815,54.5005,2035,0.506297,14.4031,14
DATA,1775752061,786729097,6257,0,,4/9/2026,11:27:41,16905.613,440.47513,2094.0288,39.3525,55.0003,27.9878,40.2545,0.00288364,11.3819,54.5005,425.75,0.506297,14.407,104
DATA,1775752062,786729097,6261,0,,4/9/2026,11:27:42,16697.074,435.38293,2094.1526,39.3517,55.0003,27.9882,40.2545,0.00284039,11.3825,54.5005,-135,0.506297,14.407,248
DATA,1775752063,786729097,6265,0,,4/9/2026,11:27:43,16562.596,433.32007,2094.1003,39.3517,55.0003,27.9841,40.2545,0.00282734,11.3827,54.5005,-168.75,0.506297,14.4066,183
DATA,1775752064,786729097,6269,0,,4/9/2026,11:27:44,16585.471,433.23892,2094.2295,39.3517,55.0003,27.9808,40.2545,0.00282811,11.3833,54.5005,-105,0.506297,14.4062,41
DATA,1775752065,786390066,6273,0,,4/9/2026,11:27:45,16549.123,432.42532,2094.0962,39.3521,55.0003,27.9774,40.2545,0.00282494,11.3834,54.5005,45.75,0.506297,14.4066,85
DATA,1775752066,786390066,6277,0,,4/9/2026,11:27:46,16552.326,431.8877,2093.8328,39.3517,55.0003,27.9754,40.2545,0.00283758,11.3833,54.4998,-135.25,0.506297,14.4058,173
DATA,1775752067,786390066,6281,0,,4/9/2026,11:27:47,16567.846,429.97925,2094.6914,39.3513,55.0003,27.9878,40.2545,0.00285714,11.3833,54.4998,2559.5,0.506297,14.4051,195
DATA,1775752068,786390066,6285,0,,4/9/2026,11:27:48,16568.947,429.57068,2094.0774,39.3525,55.0003,28.0061,40.2545,0.0029286,11.3833,54.4998,-1366,0.506297,14.4043,69
DATA,1775752069,786390066,6289,0,,4/9/2026,11:27:49,16533.869,434.1481,2093.8633,39.3521,55.0003,27.9754,40.2545,0.00281994,11.383,54.4998,-1381.75,0.506297,14.4039,179
DATA,1775752070,786390066,6293,0,,4/9/2026,11:27:50,16726.641,429.55692,2093.6284,39.3513,55.0003,27.9538,40.2545,0.00284194,11.383,54.4998,-866.5,0.506297,14.4019,113
DATA,1775752071,786390066,6297,0,,4/9/2026,11:27:51,17999.994,421.09073,2093.5173,39.3513,55.0003,27.9389,40.2545,0.00304661,11.3788,54.4998,-965.25,0.506297,14.4015,225
DATA,1775752072,786048889,6301,0,,4/9/2026,11:27:52,18439.801,420.34412,2093.8459,39.3513,55.0003,27.9306,40.2545,0.00311603,11.3768,54.4998,-796,0.506297,14.4011,37
DATA,1775752073,786048889,6305,0,,4/9/2026,11:27:53,18320.824,422.61102,2094.1262,39.3534,55.0003,27.9239,40.2545,0.00307481,11.3771,54.4998,-500,0.506297,14.4007,20
DATA,1775752074,786048889,6309,0,,4/9/2026,11:27:54,18221.025,423.65561,2094.2339,39.3542,55.0003,27.916,40.2545,0.00305497,11.3772,54.4998,-248.75,0.506297,14.4007,152
DATA,1775752075,786048889,6313,0,,4/9/2026,11:27:55,18428.691,421.18921,2094.2087,39.3546,55.0003,27.9131,40.2545,0.00308752,11.3775,54.4998,-127.5,0.506297,14.4004,151
DATA,1775752076,786048889,6317,0,,4/9/2026,11:27:56,18538.99,422.10483,2094.4309,39.3534,55.0003,27.9086,40.2545,0.00309579,11.3769,54.4998,-84.75,0.506297,14.4004,134
DATA,1775752077,786048889,6321,0,,4/9/2026,11:27:57,18337.559,423.03613,2094.2412,39.3563,55.0003,27.9094,40.2545,0.00305187,11.3772,54.4998,148.5,0.506297,14.4007,106
DATA,1775752078,786048889,6325,0,,4/9/2026,11:27:58,18480.656,422.71826,2094.0481,39.3563,55.0003,27.9131,40.2545,0.00306818,11.3773,54.4998,-44,0.506297,14.4031,8
DATA,1775752079,786048889,6329,0,,4/9/2026,11:27:59,18766.889,419.57358,2094.2634,39.3567,55.0003,27.9098,40.2545,0.00312374,11.3764,54.4998,-73.25,0.506297,14.4031,202
DATA,1775752080,785706043,6333,0,,4/9/2026,11:28:00,19032.967,418.14893,2094.4861,39.3567,55.0003,27.9077,40.2545,0.00316001,11.3748,54.4998,-24.5,0.506297,14.4027,83
DATA,1775752081,785706043,6337,0,,4/9/2026,11:28:01,18697.389,423.73056,2094.7581,39.3575,55.0003,27.9069,40.2545,0.00309387,11.3762,54.4998,147,0.506297,14.4031,17
DATA,1775752082,785706043,6341,0,,4/9/2026,11:28:02,18758.08,423.10196,2094.5432,39.3588,55.0003,27.9111,40.2545,0.00309705,11.3757,54.4998,43.5,0.506297,14.4023,234
DATA,1775752083,785706043,6345,0,,4/9/2026,11:28:03,18973.361,429.6279,2094.167,39.3592,55.0003,27.9098,40.2545,0.00312828,11.3741,54.4998,20.25,0.506297,14.4023,253
DATA,1775752084,785706043,6349,0,,4/9/2026,11:28:04,19062.904,432.37732,2094.2578,39.3596,55.0003,27.9115,40.2545,0.00312869,11.3752,54.4998,-3,0.506297,14.4027,202
DATA,1775752085,785706043,6353,0,,4/9/2026,11:28:05,19278.072,459.03284,2093.761,39.3608,55.0003,27.9106,40.2545,0.00315937,11.3742,54.4998,20,0.506297,14.4023,141
DATA,1775752086,785706043,6357,0,,4/9/2026,11:28:06,19441.971,496.21432,2093.0479,39.3612,55.0003,27.9111,40.2545,0.00316768,11.3733,54.4998,63.5,0.506297,14.4019,46
DATA,1775752087,785356998,6361,0,,4/9/2026,11:28:07,19308.664,470.99506,2093.9839,39.3621,55.0003,27.9131,40.2545,0.00314956,11.3742,54.4998,9,0.506297,14.4,36
DATA,1775752088,785356998,6365,0,,4/9/2026,11:28:08,19274.23,443.38278,2094.4746,39.3617,55.0003,27.9123,40.2545,0.00314442,11.3737,54.4998,146.75,0.506297,14.3996,140
DATA,1775752089,785356998,6369,0,,4/9/2026,11:28:09,19291.285,430.91824,2094.4441,39.3625,55.0003,27.9156,40.2545,0.00314366,11.3742,54.4998,-60,0.506297,14.3996,31
DATA,1775752090,785356998,6373,0,,4/9/2026,11:28:10,19341.939,427.74771,2094.3669,39.3629,55.0003,27.9131,40.2545,0.0031522,11.374,54.4998,12.25,0.506297,14.3992,17
DATA,1775752091,785356998,6377,0,,4/9/2026,11:28:11,19021.016,429.28751,2094.7483,39.3646,55.0003,27.9156,40.2545,0.00310176,11.3754,54.4998,108.5,0.506297,14.3992,117
DATA,1775752092,785356998,6381,0,,4/9/2026,11:28:12,19260.611,429.11877,2094.9448,39.365,55.0003,27.9165,40.2545,0.00312772,11.3745,54.5002,-81.25,0.506297,14.3988,104
DATA,1775752093,785356998,6385,0,,4/9/2026,11:28:13,19821.26,425.8403,2094.5789,39.3641,55.0003,27.9123,40.2545,0.0032343,11.3726,54.5002,-196.75,0.506297,14.3984,50
DATA,1775752094,785356998,6389,0,,4/9/2026,11:28:14,20253.027,420.69138,2094.1223,39.3646,55.0003,27.9065,40.2545,0.00331137,11.3712,54.5004,-53.75,0.506297,14.3992,131
DATA,1775752095,785021066,6393,0,,4/9/2026,11:28:15,20628.576,416.18866,2094.2373,39.3658,55.0003,27.904,40.2545,0.00336332,11.37,54.5005,-426,0.506297,14.4011,121
DATA,1775752096,785021066,6397,0,,4/9/2026,11:28:16,20868.881,418.46121,2094.1958,39.367,55.0003,27.8994,40.2545,0.00341015,11.3692,54.5005,-48,0.506297,14.4019,198
DATA,1775752097,785021066,6401,0,,4/9/2026,11:28:17,20619.721,425.94797,2094.2654,39.3666,55.0003,27.9003,40.2545,0.00334759,11.3699,54.5005,163,0.506297,14.3992,0
DATA,1775752098,785021066,6405,0,,4/9/2026,11:28:18,19492.611,431.28656,2094.3811,39.3679,55.0003,27.9065,40.2545,0.00311886,11.3737,54.5005,1598.75,0.506297,14.4007,199
DATA,1775752099,785021066,6409,0,,4/9/2026,11:28:19,18947.664,427.94485,2095.7039,39.3695,55.0003,27.9235,40.2545,0.00309201,11.3758,54.5005,675,0.506297,14.4007,13
DATA,1775752100,785021066,6413,0,,4/9/2026,11:28:20,18933.166,428.44913,2094.5525,39.367,55.0003,27.9389,40.2545,0.0030969,11.3753,54.5005,1970.25,0.506297,14.4011,69
DATA,1775752101,785021066,6417,0,,4/9/2026,11:28:21,18387.309,432.55759,2095.196,39.367,55.0003,27.9563,40.2545,0.00299582,11.377,54.5005,550.5,0.506297,14.4007,191
DATA,1775752102,784672975,6421,0,,4/9/2026,11:28:22,17662.609,437.57364,2095.5669,39.3662,55.0003,27.9633,40.2545,0.00291275,11.3798,54.5005,867.5,0.506297,14.4007,114
DATA,1775752103,784672975,6425,0,,4/9/2026,11:28:23,17363.428,440.67435,2095.3076,39.3662,55.0003,27.9696,40.2545,0.00287503,11.3807,54.5005,520.25,0.506297,14.3996,152
DATA,1775752104,784672975,6429,0,,4/9/2026,11:28:24,17309.98,438.21765,2095.3091,39.3646,55.0003,27.9754,40.2545,0.0028735,11.3807,54.5005,350.5,0.506297,14.3988,14
DATA,1775752105,784672975,6433,0,,4/9/2026,11:28:25,17214.607,437.90991,2095.0012,39.3625,55.0003,27.9824,40.2545,0.00286056,11.3811,54.5005,120,0.506297,14.3984,234
DATA,1775752106,784672975,6437,0,,4/9/2026,11:28:26,17130.422,437.0206,2095.0293,39.3625,55.0003,27.9853,40.2545,0.00285687,11.3815,54.5005,43,0.506297,14.398,94
DATA,1775752107,784672975,6441,0,,4/9/2026,11:28:27,17118.129,437.22189,2095.1294,39.3621,55.0003,27.987,40.2545,0.00285421,11.381,54.5005,18.5,0.506297,14.3972,195
DATA,1775752108,784672975,6445,0,,4/9/2026,11:28:28,17155.328,436.54892,2094.9529,39.3604,55.0003,27.9857,40.2545,0.00286483,11.3813,54.5005,-303,0.506297,14.3976,69
DATA,1775752109,784672975,6449,0,,4/9/2026,11:28:29,17151.797,439.64478,2094.9971,39.3625,55.0003,27.9778,40.2545,0.00285551,11.381,54.5005,427,0.506297,14.3968,254
DATA,1775752110,784336090,6453,0,,4/9/2026,11:28:30,17110.498,437.9017,2095.3542,39.3592,55.0003,27.9857,40.2545,0.00287912,11.3815,54.5005,-654,0.506297,14.3968,242
DATA,1775752111,784336090,6457,0,,4/9/2026,11:28:31,17059.572,441.98132,2095.2278,39.3592,55.0003,27.9837,40.2545,0.00293942,11.3809,54.5013,723.75,0.506297,14.3984,155
DATA,1775752112,784336090,6461,0,,4/9/2026,11:28:32,16919.27,458.29248,2095.438,39.355,55.0003,27.9861,40.2545,0.00286283,11.3818,54.5013,-1070.5,0.506297,14.4011,20
DATA,1775752113,784336090,6465,0,,4/9/2026,11:28:33,16838.6,431.80365,2137.8303,39.3558,55.0003,27.9492,40.2545,0.00423139,11.3817,54.5013,-6153.5,0.506106,14.4023,54
DATA,1775752114,784336090,6469,0,,4/9/2026,11:28:34,17141.65,479.40784,2093.5537,39.3509,55.0003,27.8082,40.2526,0.00282925,11.3808,54.5013,-4233.75,0.503614,14.4035,172
DATA,1775752115,784336090,6473,0,,4/9/2026,11:28:35,17271.469,480.79056,2094.3606,39.35,55.0003,27.7149,40.2489,0.00287004,11.3804,54.5013,-1512.25,0.500548,14.4023,108
DATA,1775752116,784336090,6477,0,,4/9/2026,11:28:36,17180.859,465.7103,2094.7285,39.3484,55.0003,27.6767,40.2457,0.00284219,11.3814,54.5007,-415.5,0.497482,14.4019,98
DATA,1775752117,783987998,6481,0,,4/9/2026,11:28:37,17201.695,468.80365,2094.3777,39.348,55.0003,27.6676,40.2438,0.00284257,11.3803,54.5005,-238.75,0.496332,14.4007,171
DATA,1775752118,783987998,6485,0,,4/9/2026,11:28:38,17264.484,471.98129,2094.2271,39.3476,55.0003,27.6613,40.2442,0.00284526,11.3809,54.5005,-146,0.496332,14.4019,62
DATA,1775752119,783987998,6489,0,,4/9/2026,11:28:39,17034.621,455.87631,2096.0723,39.4388,55.0003,29.4517,40.2442,0.00282394,11.3817,54.5005,-50.25,0.496332,14.4015,153
DATA,1775752120,783987998,6493,356,,4/9/2026,11:28:40,16815.357,-1425.118,1591.0822,45.1454,55.0003,44.7198,40.2442,0.098824,11.3747,54.5005,-9,0.496332,14.3996,215
DATA,1775752121,783987998,6497,256,,4/9/2026,11:28:41,16815.357,-1425.118,1591.0822,51.5332,55.001,47.7571,40.2332,0,11.3713,54.5005,-9,0.496332,14.4019,33
DATA,1775752122,783987998,6501,256,,4/9/2026,11:28:42,16815.357,-1425.118,1591.0822,55.7594,55.001,52.4985,40.2388,0,11.3713,54.5005,-9,0.496332,14.3937,58
DATA,1775752123,783987998,6505,256,,4/9/2026,11:28:43,16815.357,-1425.118,1591.0822,56.8657,55.0018,56.9735,40.2436,0,11.3713,54.5002,-9,0.496332,14.3898,121
DATA,1775752124,783987998,6509,256,,4/9/2026,11:28:44,16815.357,-1425.118,1591.0822,56.8408,55.0018,62.3101,40.2438,0,11.3713,54.4998,-9,0.496332,14.3882,117
DATA,1775752125,783659934,6513,256,,4/9/2026,11:28:45,16815.357,-1425.118,1591.0822,56.74,55.0018,68.1441,40.2438,0,11.3713,54.4998,-9,0.496332,14.3886,10
DATA,1775752126,783659934,6517,256,,4/9/2026,11:28:46,16815.357,-1425.118,1591.0822,56.6753,55.0018,73.5176,40.2438,0,11.3713,54.4998,-9,0.496332,14.3882,123
DATA,1775752127,783659934,6521,256,,4/9/2026,11:28:47,16815.357,-1425.118,1591.0822,56.7574,55.001,74.4145,40.2438,0,11.3713,54.499,-9,0.496332,14.3882,6
DATA,1775752128,783659934,6525,256,,4/9/2026,11:28:48,16815.357,-1425.118,1591.0822,56.7835,55.001,74.6074,40.2443,0,11.3713,54.499,-9,0.496332,14.3866,13
DATA,1775752129,783659934,6529,256,,4/9/2026,11:28:49,16815.357,-1425.118,1591.0822,56.6724,55.001,79.2919,40.2445,0,11.3713,54.499,-9,0.496332,14.3807,21
DATA,1775752130,783659934,6533,256,,4/9/2026,11:28:50,16815.357,-1425.118,1591.0822,56.8798,55.001,82.732,40.2445,0,11.3713,54.4982,-9,0.496332,14.3858,5
DATA,1775752131,783659934,6537,256,,4/9/2026,11:28:51,16815.357,-1425.118,1591.0822,58.5851,55.001,47.2299,40.244,0,11.3713,54.4982,-9,0.496332,14.3984,6
DATA,1775752132,783317089,6541,256,,4/9/2026,11:28:52,16815.357,-1425.118,1591.0822,59.7748,55.001,28.7722,40.2438,0,11.3713,54.4982,-9,0.496332,14.3964,51
DATA,1775752133,783317089,6545,256,,4/9/2026,11:28:53,16815.357,-1425.118,1591.0822,59.708,55.001,28.761,40.2438,0,11.3713,54.4982,-9,0.496332,14.396,150
DATA,1775752134,783317089,6549,256,,4/9/2026,11:28:54,16815.357,-1425.118,1591.0822,59.5802,55.001,29.258,40.2443,0,11.3713,54.4982,-9,0.496332,14.3956,255
DATA,1775752135,783317089,6553,256,,4/9/2026,11:28:55,16815.357,-1425.118,1591.0822,59.4923,55.001,29.7545,40.2438,0,11.3713,54.4982,-9,0.496332,14.3953,54
DATA,1775752136,783317089,6557,256,,4/9/2026,11:28:56,16815.357,-1425.118,1591.0822,59.4255,55.001,30.1283,40.2438,0,11.3713,54.4982,-9,0.496332,14.3953,43
DATA,1775752137,783317089,6561,256,,4/9/2026,11:28:57,16815.357,-1425.118,1591.0822,59.3716,55.001,30.6273,40.2442,0,11.3713,54.4982,-9,0.496332,14.3921,35
DATA,1775752138,783317089,6565,256,,4/9/2026,11:28:58,16815.357,-1425.118,1591.0822,59.3193,55.001,31.1263,40.2442,0,11.3713,54.4982,-9,0.496332,14.3925,39
DATA,1775752138,783317089,6565,256,,4/9/2026,11:28:58,16815.357,-1425.118,1591.0822,59.2679,55.0008,31.6224,40.2443,0,11.3713,54.4982,-9,0.496332,14.3925,105
DATA,1775752138,783035039,6565,256,,4/9/2026,11:28:58,16815.357,-1425.118,1591.0822,59.2276,55.0006,31.9958,40.2438,0,11.3713,54.4982,-9,0.496332,14.398,62
DATA,1775752141,783035039,6577,256,,4/9/2026,11:29:01,16815.357,-1425.118,1591.0822,59.1845,55.0006,32.4919,40.2442,0,11.3713,54.4982,-9,0.496332,14.3976,90
DATA,1775752142,783035039,6581,256,,4/9/2026,11:29:02,16815.357,-1425.118,1591.0822,59.1414,55.0003,32.9872,40.2438,0,11.3713,54.4982,-9,0.496332,14.3917,79
DATA,1775752143,783035039,6585,256,,4/9/2026,11:29:03,16815.357,-1425.118,1591.0822,59.1061,55.0003,33.3597,40.2438,0,11.3713,54.4982,-9,0.496332,14.3913,78
DATA,1775752144,783035039,6589,256,,4/9/2026,11:29:04,16815.357,-1425.118,1591.0822,59.1712,55.0003,31.1412,40.248,0,11.3713,54.4982,-9,0.496332,14.3909,23
DATA,1775752145,783035039,6593,256,,4/9/2026,11:29:05,16815.357,-1425.118,1591.0822,60.1274,55.0003,30.9326,40.256,0,11.3713,54.4982,-9,0.496332,14.4176,22
DATA,1775752146,783035039,6597,256,,4/9/2026,11:29:06,16815.357,-1425.118,1591.0822,65.5304,55.001,49.9996,40.2465,0,11.3713,54.4982,-9,0.496332,14.4219,54
